&alpha;,&beta;<sup>1</sup>,p<sup>1</sup>,&beta;<sup>+</sup>,p<sup>+</sup>,LRT,p-value,# branches under selection,Total branch length,MEME LogL,FEL LogL,FEL &alpha;,FEL &beta;
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0
0.0006123693419984667,3.26891161468157e-08,1e-08,2.935659030651236,0.99999999,0.7722745600015202,0.3630692734240813,0,0,-8.731499350060437,-8.73193376686086,1.0,0.0005991868506281077
0.0003745147841732343,0.0001892566034185537,1e-08,7.287281574170432,0.99999999,1.03320258377094,0.3115553127918465,1,0,-10.24800960755782,-10.22900954795717,0.981179303762902,0.0003664943452967587
3.469671364742968e-05,8.67417841185742e-09,1e-08,2.860002700013698,0.99999999,0.9071628000827232,0.335221666110306,1,0,-9.227424291636225,-9.22757264347783,1.0,3.469671364742968e-05
27.01459274717579,0.0005648397336784628,1e-08,10.76697485054009,0.99999999,0.0,0.6666666666666666,0,0,-29.77437730004334,-29.82521614384485,1.0,27.55072990122101
14.26823922827587,0.0,1e-08,12.64645996322771,0.99999999,0.0,0.6666666666666666,0,0,-23.67507256256907,-23.69011136931968,1.0,13.95581061842308
8.625941530687763,0.0006223704390305749,1e-08,13.75297523620363,0.99999999,0.02347077417152121,0.6258605963346356,0,0,-19.63478230579668,-19.60812282315339,0.9736927443580894,8.62119421223881
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0
11.94171845419397,0.002524791095484707,1e-08,2.651368857533307,0.99999999,0.0,0.6666666666666666,0,0,-15.73902938080244,-15.74040815807694,1.0,12.38635422404962
0.01882179616175829,0.009263173390930404,1e-08,161.4213321498904,0.99999999,3.63614956941862,0.07648519225247186,3,0,-22.44044673635753,-21.67169331223469,0.4635906091045545,0.02376672919194977
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0
9.709133990878417e-07,4.923910181987699e-07,1e-08,5.598443893725046,0.99999999,0.5837399026844388,0.4073057777411024,1,0,-11.76290770130057,-11.75293041058624,0.9900723173284462,9.437331160865865e-07
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0
2.741817622013159e-05,1.144863064793012e-05,1e-08,159.0626915212314,0.99999999,1.222405031330439,0.2796559742859231,1,0,-11.1410332991741,-10.92270097029505,0.8038582519496071,2.571959948786123e-05
0.03087935133974823,7.719837834937057e-06,1e-08,6.523034910323535,0.99999999,1.312953032602557,0.2657392831556094,0,0,-11.36494579177,-11.36660705982722,1.0,0.03087935133974823
9.991404956113622e-05,5.049037969349431e-05,1e-08,5.894457209288646,0.99999999,0.9829319449137195,0.3207434261931932,1,0,-11.98736178521975,-11.98149757396692,0.9941529496721903,9.779366236409123e-05
8.407943714977444,2.81889510197941e-05,1e-08,0.3677194534367177,0.99999999,0.0,0.6666666666666666,0,0,-7.663116040181256,-7.663116704096024,1.0,8.408112462326958
5.337308899356814,0.0004508070610770689,1e-08,15.51499127976783,0.99999999,1.060488862551281,0.3067001890390575,3,0,-35.55546826057653,-35.55543024379413,0.999961983940222,5.413476262258394
12.53563852581292,0.0,1e-08,11.29024989822389,0.99999999,0.0,0.6666666666666666,0,0,-18.78357492184589,-18.80555081363407,1.0,12.70619326165034
6.569711027861417,2.06262734277984e-05,1e-08,0.1698512950877147,0.99999999,0.0,0.6666666666666666,0,0,-8.426545573305834,-8.42655182933943,1.0,6.557564237283874
10.17931795775758,8.438989593473826e-05,1e-08,11.55635574074519,0.99999999,-0.120936100587997,0.6666666666666666,1,0,-18.09774915853184,-18.1577749482877,1.0,10.19489559211833
10.48141838253274,0.02734454344765571,1e-08,2.637789649262543,0.99999999,0.0,0.6666666666666666,0,0,-22.21766946938027,-22.2177160022024,1.0,10.5159934243769
